Point	Base E	Base N	Base RL	Easting	Northing	Reduced Level	dE	dN	dRL	dx	dy	dz
IBB160	28445.1653	35093.9973	82.8026	28445.1652	35093.9974	82.8033	-0.1	0.1	0.7	0.1	0.0	0.7
IBB201	28615.7523	35175.0124	88.5249	28615.7531	35175.0139	88.5256	0.8	1.5	0.7	1.0	-1.4	0.7
IBB202	28612.0813	35171.7082	88.3807	28612.0818	35171.7087	88.3805	0.5	0.5	-0.2	0.2	-0.7	-0.2
IBB203	28608.2225	35168.4498	88.2236	28608.2229	35168.4501	88.2236	0.4	0.3	0.0	0.1	-0.5	0.0
IBB204	28604.4519	35165.2688	88.0741	28604.4527	35165.269	88.0742	0.8	0.2	0.1	-0.2	-0.8	0.1
IBB205	28600.5603	35162.1434	87.9226	28600.5608	35162.1437	87.9229	0.5	0.3	0.3	0.0	-0.6	0.3
IBB206	28597.8554	35159.9289	87.8238	28597.8556	35159.9292	87.8242	0.2	0.3	0.4	0.2	-0.3	0.4
IBB207	28595.0092	35157.7614	87.716	28595.0095	35157.7617	87.7163	0.3	0.3	0.3	0.1	-0.4	0.3
IBB208	28592.8955	35156.1161	87.6297	28592.8959	35156.1166	87.6301	0.4	0.5	0.4	0.3	-0.6	0.4
IBB209	28590.603	35154.4553	87.5417	28590.6031	35154.4554	87.5419	0.1	0.1	0.2	0.0	-0.1	0.2
IBB210	28588.197	35152.7539	87.4516	28588.1972	35152.7546	87.4516	0.2	0.7	0.0	0.5	-0.5	0.0
IBB211	28584.4348	35149.9706	87.3091	28584.4348	35149.9706	87.3094	0.0	0.0	0.3	0.0	0.0	0.3
IBB212	28582.5031	35148.6281	87.2455	28582.5029	35148.6281	87.2457	-0.2	0.0	0.2	0.1	0.2	0.2
IBB213	28580.786	35147.5604	87.183	28580.7859	35147.5606	87.1833	-0.1	0.2	0.3	0.2	0.0	0.3
IBB214	28578.4085	35145.9882	87.0993	28578.4081	35145.9882	87.0995	-0.4	0.0	0.2	0.2	0.4	0.2
IBB215	28576.0318	35144.3804	87.0118	28576.0311	35144.3803	87.0121	-0.7	-0.1	0.3	0.2	0.7	0.3
IBB216	28573.179	35142.5653	86.9127	28573.1784	35142.5653	86.913	-0.6	0.0	0.3	0.3	0.5	0.3
IBB217	28570.21	35140.6854	86.8062	28570.2093	35140.6852	86.8063	-0.7	-0.2	0.1	0.1	0.7	0.1
IBB218	28567.1775	35138.832	86.6972	28567.1769	35138.8317	86.6975	-0.6	-0.3	0.3	0.0	0.7	0.3
IBB219	28565.3171	35137.7451	86.6356	28565.3166	35137.7448	86.6365	-0.5	-0.3	0.9	0.0	0.6	0.9
IBB220	28562.8411	35136.3202	86.5513	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
IBB221	28559.776	35134.5876	86.4408	28559.7758	35134.587	86.4415	-0.2	-0.6	0.7	-0.4	0.5	0.7
IBB222	28557.1313	35133.0263	86.3578	28557.1313	35133.0259	86.3578	0.0	-0.4	0.0	-0.4	0.2	0.0
IBB223	28554.5731	35131.7356	86.2602	28554.573	35131.735	86.2602	-0.1	-0.6	0.0	-0.5	0.4	0.0
IBB224	28552.1401	35130.4449	86.1784	28552.1401	35130.4443	86.1784	0.0	-0.6	0.0	-0.5	0.3	0.0
IBB225	28549.6782	35129.0921	86.1048	28549.6782	35129.0914	86.1049	0.0	-0.7	0.1	-0.6	0.3	0.1
IBB226	28546.5251	35127.5713	85.9948	28546.5251	35127.571	85.9948	0.0	-0.3	0.0	-0.3	0.1	0.0
IBB227	28544.0123	35126.3439	85.9155	28544.0122	35126.3435	85.9161	-0.1	-0.4	0.6	-0.3	0.3	0.6
IBB228	28541.4802	35125.1182	85.8325	28541.4804	35125.1181	85.8327	0.2	-0.1	0.2	-0.2	-0.1	0.2
IBB229	28538.9897	35123.8715	85.7522	28538.9899	35123.8709	85.7522	0.2	-0.6	0.0	-0.6	0.1	0.0
IBB230	28535.8784	35122.3253	85.6517	28535.8784	35122.325	85.6521	0.0	-0.3	0.4	-0.3	0.1	0.4
IBB231	28533.1807	35121.3107	85.556	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
IBB232	28530.1887	35119.8195	85.4679	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
IBB233	28528.6229	35119.3744	85.4008	28528.6226	35119.3741	85.4011	-0.3	-0.3	0.3	-0.1	0.4	0.3
IBB234	28525.4351	35118.0821	85.2951	28525.4345	35118.0822	85.2946	-0.6	0.1	-0.5	0.4	0.5	-0.5
IBB235	28522.2627	35116.7925	85.1936	28522.2625	35116.7924	85.1933	-0.2	-0.1	-0.3	0.0	0.2	-0.3
IBB236	28520.1509	35116.0309	85.1209	28520.1506	35116.031	85.1209	-0.3	0.1	0.0	0.2	0.2	0.0
IBB237	28517.4998	35115.0216	85.0414	28517.4993	35115.0216	85.0409	-0.5	0.0	-0.5	0.2	0.4	-0.5
IBB238	28514.7117	35114.0246	84.9568	28514.7116	35114.0244	84.9567	-0.1	-0.2	-0.1	-0.1	0.2	-0.1
IBB239	28510.5857	35112.5004	84.8222	28510.5854	35112.5006	84.822	-0.3	0.2	-0.2	0.3	0.2	-0.2
IBB240	28508.7501	35111.9691	84.7628	28508.7498	35111.969	84.7623	-0.3	-0.1	-0.5	0.0	0.3	-0.5
IBB241	28506.7499	35111.2929	84.7021	28506.7498	35111.2929	84.7014	-0.1	0.0	-0.7	0.0	0.1	-0.7
IBB242	28503.3926	35110.2021	84.5947	28503.3926	35110.2023	84.5938	0.0	0.2	-0.9	0.2	-0.1	-0.9
IBB243	28500.6997	35109.3505	84.5062	28500.6996	35109.3508	84.5056	-0.1	0.3	-0.6	0.3	0.0	-0.6
IBB244	28497.3873	35108.3362	84.4023	28497.3872	35108.3369	84.4019	-0.1	0.7	-0.4	0.7	-0.2	-0.4
IBB245	28494.577	35107.5261	84.3058	28494.5769	35107.5265	84.3055	-0.1	0.4	-0.3	0.4	-0.1	-0.3
IBB246	28491.7926	35106.6355	84.2196	28491.7924	35106.6359	84.2194	-0.2	0.4	-0.2	0.4	0.0	-0.2
IBB247	28489.2605	35105.9666	84.146	28489.2605	35105.9672	84.146	0.0	0.6	0.0	0.5	-0.3	0.0
IBB248	28486.3805	35105.145	84.0604	28486.3803	35105.1455	84.0604	-0.2	0.5	0.0	0.5	-0.1	0.0
IBB249	28483.833	35104.4304	83.9885	28483.8329	35104.4308	83.9887	-0.1	0.4	0.2	0.4	-0.1	0.2
IBB250	28480.2694	35103.4519	83.8819	28480.2693	35103.4522	83.8824	-0.1	0.3	0.5	0.3	0.0	0.5
IBB251	28477.5795	35102.7062	83.7977	28477.5793	35102.7065	83.7981	-0.2	0.3	0.4	0.4	0.0	0.4
IBB252	28474.896	35102.0254	83.712	28474.896	35102.0261	83.7128	0.0	0.7	0.8	0.6	-0.3	0.8
IBB253	28473.0264	35101.5515	83.6575	28473.0266	35101.552	83.6583	0.2	0.5	0.8	0.4	-0.4	0.8
IBB254	28470.9988	35101.0372	83.5961	28470.9987	35101.0376	83.597	-0.1	0.4	0.9	0.4	-0.1	0.9
IBB255	28468.0692	35100.2928	83.507	28468.0691	35100.293	83.5075	-0.1	0.2	0.5	0.2	0.0	0.5
IBB256	28462.8154	35098.9464	83.3481	28462.8153	35098.9465	83.3489	-0.1	0.1	0.8	0.1	0.0	0.8
IBB257	28458.0112	35097.7767	83.2034	28458.0109	35097.7766	83.2045	-0.3	-0.1	1.1	0.0	0.3	1.1
IBB258	28454.424	35096.9073	83.0929	28454.4238	35096.9074	83.0939	-0.2	0.1	1.0	0.2	0.1	1.0
IBB259	28449.7025	35095.698	82.9467	28449.7022	35095.698	82.9474	-0.3	0.0	0.7	0.1	0.3	0.7
IBB260	28444.9178	35094.5445	82.7976	28444.9177	35094.5444	82.7982	-0.1	-0.1	0.6	0.0	0.1	0.6
IBC01	28615.0532	35174.7295	93.0946	28615.0534	35174.7295	93.0949	0.2	0.0	0.3	-0.1	-0.2	0.3
IBC02	28612.2372	35172.2027	93.0044	28612.2377	35172.2031	93.005	0.5	0.4	0.6	0.1	-0.6	0.6
IBC03	28608.547	35169.003	92.8474	28608.5473	35169.0035	92.8479	0.3	0.5	0.5	0.3	-0.5	0.5
IBC04	28605.1541	35166.1609	92.6821	28605.1544	35166.1614	92.6822	0.3	0.5	0.1	0.3	-0.5	0.1
IBC05	28601.5041	35163.1739	92.5228	28601.5045	35163.174	92.5229	0.4	0.1	0.1	-0.1	-0.4	0.1
IBC06	28598.6495	35160.8835	92.4086	28598.65	35160.8839	92.4089	0.5	0.4	0.3	0.1	-0.6	0.3
IBC07	28595.7007	35158.585	92.3269	28595.7009	35158.5851	92.3271	0.2	0.1	0.2	0.0	-0.2	0.2
IBC08	28593.6565	35157.0294	92.2633	28593.6567	35157.0299	92.2638	0.2	0.5	0.5	0.4	-0.4	0.5
IBC09	28591.4702	35155.3163	92.203	28591.4705	35155.317	92.2036	0.3	0.7	0.6	0.5	-0.6	0.6
IBC10	28589.1233	35153.6962	92.1235	28589.1231	35153.6965	92.1237	-0.2	0.3	0.2	0.4	0.0	0.2
IBC11	28586.8392	35152.0547	92.0414	28586.839	35152.0548	92.0417	-0.2	0.1	0.3	0.2	0.1	0.3
IBC12	28584.3369	35150.2946	91.9307	28584.3359	35150.295	91.9314	-1.0	0.4	0.7	0.8	0.7	0.7
IBC13	28582.2206	35148.8288	91.8379	28582.22	35148.8289	91.8383	-0.6	0.1	0.4	0.4	0.5	0.4
IBC14	28579.5107	35147.0043	91.7364	28579.51	35147.0045	91.7368	-0.7	0.2	0.4	0.5	0.5	0.4
IBC15	28576.5752	35145.0649	91.635	28576.5749	35145.0652	91.6354	-0.3	0.3	0.4	0.4	0.1	0.4
IBC16	28573.0966	35142.94	91.5014	28573.0956	35142.9402	91.502	-1.0	0.2	0.6	0.6	0.8	0.6
IBC17	28570.275	35141.0667	91.3929	28570.2743	35141.0669	91.3935	-0.7	0.2	0.6	0.5	0.5	0.6
IBC18	28567.0592	35139.1125	91.2701	28567.0583	35139.1128	91.271	-0.9	0.3	0.9	0.7	0.7	0.9
IBC19	28565.2744	35138.0548	91.1968	28565.2735	35138.0549	91.1969	-0.9	0.1	0.1	0.5	0.8	0.1
IBC20	28562.8651	35136.6499	91.1072	28562.8646	35136.6501	91.1074	-0.5	0.2	0.2	0.4	0.4	0.2
IBC21	28559.8127	35134.8979	91.012	28559.8121	35134.8979	91.0114	-0.6	0.0	-0.6	0.3	0.5	-0.6
IBC22	28557.3566	35133.5272	90.9276	28557.3562	35133.5271	90.9273	-0.4	-0.1	-0.3	0.1	0.4	-0.3
IBC23	28554.7306	35132.0813	90.8473	28554.7305	35132.0811	90.8458	-0.1	-0.2	-1.5	-0.1	0.2	-1.5
IBC24	28552.3858	35130.5057	90.7742	28552.3854	35130.5053	90.7737	-0.4	-0.4	-0.5	-0.2	0.5	-0.5
IBC25	28549.1725	35129.144	90.6608	28549.1723	35129.1439	90.6595	-0.2	-0.1	-1.3	0.0	0.2	-1.3
IBC26	28546.6804	35127.8886	90.5799	28546.6801	35127.8885	90.5781	-0.3	-0.1	-1.8	0.0	0.3	-1.8
IBC27	28543.5016	35126.3164	90.4698	28543.5017	35126.3154	90.4674	0.1	-1.0	-2.4	-0.9	0.4	-2.4
IBC28	28540.9777	35125.0993	90.378	28540.9783	35125.1002	90.3762	0.6	0.9	-1.8	-1.1	0.1	-1.8
IBC29	28538.555	35123.6654	90.2992	28538.5551	35123.6647	90.297	0.1	-0.7	-2.2	-0.7	0.2	-2.2
IBC30	28536.5582	35123.0588	90.2221	28536.5583	35123.0578	90.2198	0.1	-1.0	-2.3	-0.9	0.4	-2.3
IBC31	28533.3427	35121.6372	90.1237	28533.3425	35121.6361	90.1221	-0.2	-1.1	-1.6	-0.9	0.7	-1.6
IBC32	28530.7886	35120.5277	90.0515	28530.789	35120.5273	90.0506	0.4	-0.4	-0.9	-0.5	-0.2	-0.9
IBC33	28528.6421	35119.6251	89.9952	28528.6422	35119.6245	89.9943	0.1	-0.6	-0.9	-0.6	0.2	-0.9
IBC34	28525.4263	35118.3066	89.8973	28525.4261	35118.3063	89.8965	-0.2	-0.3	-0.8	-0.2	0.3	-0.8
IBC35	28522.3275	35117.0605	89.7988	28522.3274	35117.0596	89.798	-0.1	-0.9	-0.8	-0.8	0.5	-0.8
IBC36	28520.3925	35116.313	89.7399	28520.3929	35116.3121	89.7388	0.4	-0.9	-1.1	-1.0	0.1	-1.1
IBC37	28517.5708	35115.2537	89.653	28517.5711	35115.2519	89.6514	0.3	-1.8	-1.6	-1.7	0.6	-1.6
IBC38	28514.9355	35114.3115	89.5645	28514.935977306	35114.3094211832	89.5624	0.5	-2.1	-2.1	-2.1	0.5	-2.1
IBC39	28512.7943	35113.2586	89.5052	28512.7958	35113.2601	89.5032	1.5	1.5	-2.0	-2.0	0.7	-2.0
IBC40	28508.7351	35112.1741	89.3491	28508.7357858189	35112.1722522901	89.3469	0.7	-1.8	-2.2	-2.0	0.2	-2.2
IBC41	28507.0876	35111.3217	89.3051	28507.0884695043	35111.3198437023	89.3028	0.9	-1.9	-2.3	-2.0	0.1	-2.3
IBC42	28503.4876	35110.141	89.1884	28503.4882	35110.1408	89.1872	0.6	-0.2	-1.2	-0.5	-0.4	-1.2
IBC43	28500.6101	35109.2273	89.105	28500.6106	35109.2276	89.1038	0.5	0.3	-1.2	0.0	-0.6	-1.2
IBC44	28497.5453	35108.4651	88.9995	28497.5457	35108.4657	88.9986	0.4	0.6	-0.9	0.3	-0.6	-0.9
IBC45	28494.7137	35107.968	88.887	28494.7139	35107.9685	88.8863	0.2	0.5	-0.7	0.4	-0.4	-0.7
IBC46	28491.226	35106.9994	88.7717	28491.226	35107	88.7713	0.0	0.6	-0.4	0.5	-0.3	-0.4
IBC47	28489.1857	35106.1595	88.7306	28489.1858	35106.1601	88.7304	0.1	0.6	-0.2	0.5	-0.4	-0.2
IBC48	28486.7067	35105.4652	88.6467	28486.7065	35105.4656	88.6466	-0.2	0.4	-0.1	0.4	0.0	-0.1
IBC49	28483.825	35104.5396	88.5639	28483.8249	35104.5401	88.5639	-0.1	0.5	0.0	0.5	-0.1	0.0
IBC50	28480.5162	35103.7003	88.4698	28480.5162	35103.7007	88.4701	0.0	0.4	0.3	0.4	-0.2	0.3
IBC51	28477.7992	35102.9869	88.3946	28477.7994	35102.9871	88.3952	0.2	0.2	0.6	0.1	-0.3	0.6
IBC52	28475.0785	35102.2568	88.3083	28475.0786	35102.2572	88.3089	0.1	0.4	0.6	0.3	-0.3	0.6
IBC53	28472.9937	35101.5964	88.2453	28472.9938	35101.5968	88.2462	0.1	0.4	0.9	0.3	-0.3	0.9
IBC54	28471.0176	35101.2071	88.1723	28471.0176	35101.2075	88.1727	0.0	0.4	0.4	0.4	-0.2	0.4
IBC55	28467.7666	35100.2089	88.0875	28467.7667	35100.209	88.0884	0.1	0.1	0.9	0.0	-0.1	0.9
IBC56	28462.8678	35099.1631	87.9242	28462.8679	35099.1631	87.925	0.1	0.0	0.8	0.0	-0.1	0.8
IBC57	28457.8964	35097.6602	87.7948	28457.8964	35097.6602	87.7954	0.0	0.0	0.6	0.0	0.0	0.6
IBC58	28453.8696	35096.7476	87.6707	28453.8696	35096.7474	87.6717	0.0	-0.2	1.0	-0.2	0.1	1.0
IBC59	28449.286	35095.5754	87.5263	28449.286	35095.5751	87.5273	0.0	-0.3	1.0	-0.3	0.1	1.0
IBC60	28443.7948	35094.511	87.3423	28443.7948	35094.511	87.3434	0.0	0.0	1.1	0.0	0.0	1.1
IBL01	28617.4778	35173.1734	88.978	28617.4779	35173.1734	88.9781	0.1	0.0	0.1	0.0	-0.1	0.1
IBL02	28612.6896	35168.8935	88.8395	28612.69	35168.8937	88.8396	0.4	0.2	0.1	0.0	-0.4	0.1
IBL03	28609.3134	35165.981	88.6951	28609.3139	35165.9811	88.6952	0.5	0.1	0.1	-0.1	-0.5	0.1
IBL04	28605.1651	35162.526	88.4911	28605.1659	35162.5263	88.4912	0.8	0.3	0.1	-0.1	-0.8	0.1
IBL05	28601.6805	35159.7154	88.3446	28601.6811	35159.7158	88.3448	0.6	0.4	0.2	0.1	-0.7	0.2
IBL06	28599.4572	35157.9588	88.2557	28599.4573	35157.9589	88.2558	0.1	0.1	0.1	0.0	-0.1	0.1
IBL07	28597.3152	35156.2951	88.1937	28597.3157	35156.2953	88.194	0.5	0.2	0.3	-0.1	-0.5	0.3
IBL08	28594.5948	35154.2419	88.0952	28594.5954	35154.2421	88.0952	0.6	0.2	0.0	-0.1	-0.6	0.0
IBL09	28592.312	35152.5153	88.0857	28592.3123	35152.5155	88.0859	0.3	0.2	0.2	0.0	-0.4	0.2
IBL10	28590.2833	35151.5621	87.5824	28590.2837	35151.5624	87.5824	0.4	0.3	0.0	0.1	-0.5	0.0
IBL11	28585.4329	35147.308	89.4859	28585.4325	35147.3081	89.4861	-0.4	0.1	0.2	0.3	0.3	0.2
IBL12	28584.0637	35146.6657	87.7812	28584.0632	35146.6655	87.7813	-0.5	-0.2	0.1	0.1	0.5	0.1
IBL13	28581.7393	35145.0844	87.7357	28581.7385	35145.0841	87.7357	-0.8	-0.3	0.0	0.1	0.8	0.0
IBL14	28579.3855	35143.546	87.6074	28579.385	35143.5459	87.6077	-0.5	-0.1	0.3	0.1	0.5	0.3
IBL15	28577.0982	35142.0454	87.5352	28577.0976	35142.0453	87.5355	-0.6	-0.1	0.3	0.2	0.6	0.3
IBL16	28573.7318	35139.9329	87.3666	28573.731	35139.9328	87.367	-0.8	-0.1	0.4	0.3	0.8	0.4
IBL17	28571.3949	35138.4676	87.2956	28571.3942	35138.4675	87.296	-0.7	-0.1	0.4	0.2	0.7	0.4
IBL18	28569.8014	35137.4743	87.2769	28569.801	35137.4741	87.2775	-0.4	-0.2	0.6	0.0	0.4	0.6
IBL19	28567.7894	35136.301	87.154	28567.7889	35136.3011	87.1543	-0.5	0.1	0.3	0.3	0.4	0.3
IBL20	28565.3105	35134.7943	87.1326	28565.3103	35134.7944	87.1326	-0.2	0.1	0.0	0.2	0.1	0.0
IBL21	28562.8601	35133.4003	87.0025	28562.86	35133.4005	87.003	-0.1	0.2	0.5	0.2	0.0	0.5
IBL22	28559.6444	35131.5401	86.9694	28559.644	35131.5397	86.969	-0.4	-0.4	-0.4	-0.2	0.5	-0.4
IBL23	28557.2267	35130.205	86.8909	28557.2264	35130.2045	86.8904	-0.3	-0.5	-0.5	-0.3	0.5	-0.5
IBL24	28554.7332	35128.8487	86.8259	28554.733	35128.8482	86.8256	-0.2	-0.5	-0.3	-0.4	0.4	-0.3
IBL25	28552.1776	35127.5797	86.5921	28552.1777	35127.579	86.5914	0.1	-0.7	-0.7	-0.7	0.2	-0.7
IBL26	28549.0213	35125.9008	86.5993	28549.0215	35125.8999	86.5988	0.2	-0.9	-0.5	-0.9	0.2	-0.5
IBL27	28546.0952	35124.4731	86.4512	28546.0956	35124.4723	86.4507	0.4	-0.8	-0.5	-0.9	0.0	-0.5
IBL28	28543.4999	35123.2529	86.2885	28543.5004	35123.2516	86.2871	0.5	-1.3	-1.4	-1.4	0.2	-1.4
IBL29	28540.1046	35121.61	86.2321	28540.1051	35121.609	86.2319	0.5	-1.0	-0.2	-1.1	0.0	-0.2
IBL30	28537.703	35120.5159	86.1397	28537.7032	35120.5144	86.1396	0.2	-1.5	-0.1	-1.4	0.5	-0.1
IBL31	28534.9324	35119.2741	86.06	28534.9326	35119.2728	86.0595	0.2	-1.3	-0.5	-1.2	0.4	-0.5
IBL32	28531.8194	35117.9111	85.9785	28531.8194	35117.9102	85.9789	0.0	-0.9	0.4	-0.8	0.4	0.4
IBL33	28529.5695	35116.9751	85.9167	28529.5692	35116.9749	85.9163	-0.3	-0.2	-0.4	0.0	0.4	-0.4
IBL34	28527.34	35116.0681	85.8358	28527.3398	35116.0681	85.8358	-0.2	0.0	0.0	0.1	0.2	0.0
IBL35	28525.3024	35115.2347	85.7938	28525.3024	35115.2342	85.7934	0.0	-0.5	-0.4	-0.4	0.2	-0.4
