Point	Base E	Base N	Base RL	Easting	Northing	Reduced Level	dE	dN	dRL	dx	dy	dz
IBB122	28557.5031	35132.3903	86.3932	28557.5028	35132.3899	86.3935	-0.3	-0.4	0.3	-0.2	0.5	0.3
IBB123	28554.9843	35131.0199	86.3089	28554.984	35131.0191	86.3089	-0.3	-0.8	0.0	-0.6	0.6	0.0
IBB124	28552.5109	35129.7042	86.2201	28552.5111	35129.7038	86.2205	0.2	-0.4	0.4	-0.4	0.0	0.4
IBB125	28550.0265	35128.3888	86.1457	28550.0266	35128.3882	86.1458	0.1	-0.6	0.1	-0.6	0.2	0.1
IBB126	28546.9205	35126.812	86.0411	28546.9203	35126.8118	86.041	-0.2	-0.2	-0.1	-0.1	0.3	-0.1
IBB127	28544.3875	35125.5733	85.9594	28544.3877	35125.5724	85.9586	0.2	-0.9	-0.8	-0.9	0.2	-0.8
IBB128	28541.8443	35124.4329	85.8743	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
IBB129	28539.2832	35123.2186	85.7922	28539.2832	35123.2182	85.7924	0.0	-0.4	0.2	-0.4	0.2	0.2
IBB130	28536.7317	35121.9781	85.7061	28536.7314	35121.9778	85.7065	-0.3	-0.3	0.4	-0.1	0.4	0.4
IBB131	28533.5422	35120.5498	85.6034	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
IBB132	28530.916	35119.4147	85.5177	28530.9161	35119.4144	85.5183	0.1	-0.3	0.6	-0.3	0.0	0.6
IBB133	28528.9479	35118.6688	85.4391	28528.9472	35118.6683	85.439	-0.7	-0.5	-0.1	-0.1	0.9	-0.1
IBB134	28525.8057	35117.3319	85.3398	28525.8048	35117.3317	85.3395	-0.9	-0.2	-0.3	0.2	0.9	-0.3
IBB135	28522.5441	35116.0553	85.231	28522.5432	35116.0551	85.2314	-0.9	-0.2	0.4	0.2	0.9	0.4
IBB136	28520.4973	35115.2313	85.1685	28520.4964	35115.2311	85.1682	-0.9	-0.2	-0.3	0.2	0.9	-0.3
IBB137	28517.803	35114.2311	85.088	28517.8023	35114.2311	85.0878	-0.7	0.0	-0.2	0.3	0.6	-0.2
IBB138	28515.0394	35113.2246	84.9958	28515.0384	35113.2244	84.996	-1.0	-0.2	0.2	0.3	1.0	0.2
IBB139	28510.8215	35111.7945	84.857	28510.8208	35111.7945	84.8568	-0.7	0.0	-0.2	0.3	0.6	-0.2
IBB140	28509.0056	35111.1452	84.8034	28509.0052	35111.1454	84.8031	-0.4	0.2	-0.3	0.4	0.3	-0.3
IBB141	28506.9615	35110.4488	84.7401	28506.9608	35110.4489	84.7395	-0.7	0.1	-0.6	0.4	0.6	-0.6
IBB142	28503.6453	35109.3847	84.6269	28503.6444	35109.3847	84.6262	-0.9	0.0	-0.7	0.4	0.8	-0.7
IBB143	28500.9017	35108.5513	84.5374	28500.901	35108.5512	84.537	-0.7	-0.1	-0.4	0.2	0.7	-0.4
IBB144	28497.5879	35107.6199	84.4288	28497.5874	35107.6202	84.4287	-0.5	0.3	-0.1	0.5	0.3	-0.1
IBB145	28494.9398	35106.9938	84.3291	28494.9395	35106.9941	84.3289	-0.3	0.3	-0.2	0.4	0.1	-0.2
IBB146	28491.9026	35106.0372	84.2416	28491.9025	35106.0377	84.2415	-0.1	0.5	-0.1	0.5	-0.1	-0.1
IBB147	28489.4468	35105.2142	84.1719	28489.4469	35105.2145	84.1721	0.1	0.3	0.2	0.2	-0.2	0.2
IBB148	28486.654	35104.4135	84.0857	28486.6541	35104.414	84.086	0.1	0.5	0.3	0.4	-0.3	0.3
IBB149	28483.9104	35103.6452	84.0015	28483.9108	35103.6455	84.0018	0.4	0.3	0.3	0.1	-0.5	0.3
IBB150	28480.4237	35102.7157	83.8906	28480.4242	35102.716	83.891	0.5	0.3	0.4	0.0	-0.6	0.4
IBB151	28477.7187	35102.0227	83.8082	28477.7187	35102.0228	83.8087	0.0	0.1	0.5	0.1	0.0	0.5
IBB152	28475.0216	35101.3822	83.7253	28475.0218	35101.3825	83.7259	0.2	0.3	0.6	0.2	-0.3	0.6
IBB153	28473.0462	35100.7971	83.6668	28473.0465	35100.7974	83.6673	0.3	0.3	0.5	0.1	-0.4	0.5
IBB154	28471.2293	35100.324	83.6083	28471.2295	35100.3242	83.6089	0.2	0.2	0.6	0.1	-0.3	0.6
IBB155	28468.2324	35099.5579	83.5206	28468.2327	35099.5584	83.5211	0.3	0.5	0.5	0.3	-0.5	0.5
IBB156	28463.001	35098.2818	83.3551	28463.001	35098.2819	83.3559	0.0	0.1	0.8	0.1	0.0	0.8
IBB157	28458.2288	35097.1692	83.2057	28458.2293	35097.1691	83.2065	0.5	-0.1	0.8	-0.3	-0.4	0.8
IBB158	28454.6108	35096.2887	83.0962	28454.6108	35096.2887	83.0967	0.0	0.0	0.5	0.0	0.0	0.5
IBB159	28449.8853	35095.1228	82.9471	28449.8855	35095.1231	82.9471	0.2	0.3	0.0	0.2	-0.3	0.0
IBB160	28445.1653	35093.9973	82.8026	28445.1658	35093.9975	82.8036	0.5	0.2	1.0	-0.1	-0.5	1.0
IBB201	28615.7523	35175.0124	88.5249	28615.753	35175.0138	88.5256	0.7	1.4	0.7	0.9	-1.3	0.7
IBB202	28612.0813	35171.7082	88.3807	28612.0818	35171.7087	88.3804	0.5	0.5	-0.3	0.2	-0.7	-0.3
IBB203	28608.2225	35168.4498	88.2236	28608.223	35168.45	88.2236	0.5	0.2	0.0	-0.1	-0.5	0.0
IBB204	28604.4519	35165.2688	88.0741	28604.4528	35165.2691	88.0743	0.9	0.3	0.2	-0.1	-0.9	0.2
IBB205	28600.5603	35162.1434	87.9226	28600.5609	35162.1438	87.9229	0.6	0.4	0.3	0.1	-0.7	0.3
IBB206	28597.8554	35159.9289	87.8238	28597.8555	35159.929	87.8242	0.1	0.1	0.4	0.0	-0.1	0.4
IBB207	28595.0092	35157.7614	87.716	28595.0097	35157.7619	87.7163	0.5	0.5	0.3	0.2	-0.7	0.3
IBB208	28592.8955	35156.1161	87.6297	28592.896	35156.1167	87.6301	0.5	0.6	0.4	0.3	-0.7	0.4
IBB209	28590.603	35154.4553	87.5417	28590.6032	35154.4556	87.5418	0.2	0.3	0.1	0.2	-0.3	0.1
IBB210	28588.197	35152.7539	87.4516	28588.1972	35152.7544	87.4517	0.2	0.5	0.1	0.4	-0.4	0.1
IBB211	28584.4348	35149.9706	87.3091	28584.4348	35149.9706	87.3095	0.0	0.0	0.4	0.0	0.0	0.4
IBB212	28582.5031	35148.6281	87.2455	28582.5029	35148.6281	87.2458	-0.2	0.0	0.3	0.1	0.2	0.3
IBB213	28580.786	35147.5604	87.183	28580.786	35147.5606	87.1833	0.0	0.2	0.3	0.2	-0.1	0.3
IBB214	28578.4085	35145.9882	87.0993	28578.4079	35145.9882	87.0995	-0.6	0.0	0.2	0.3	0.5	0.2
IBB215	28576.0318	35144.3804	87.0118	28576.031	35144.3803	87.012	-0.8	-0.1	0.2	0.3	0.8	0.2
IBB216	28573.179	35142.5653	86.9127	28573.1785	35142.5654	86.913	-0.5	0.1	0.3	0.3	0.4	0.3
IBB217	28570.21	35140.6854	86.8062	28570.2093	35140.6852	86.8064	-0.7	-0.2	0.2	0.1	0.7	0.2
IBB218	28567.1775	35138.832	86.6972	28567.1769	35138.8318	86.6976	-0.6	-0.2	0.4	0.1	0.6	0.4
IBB219	28565.3171	35137.7451	86.6356	28565.3167	35137.7449	86.6366	-0.4	-0.2	1.0	0.0	0.4	1.0
IBB220	28562.8411	35136.3202	86.5513	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
IBB221	28559.776	35134.5876	86.4408	28559.7757	35134.5869	86.4415	-0.3	-0.7	0.7	-0.5	0.6	0.7
IBB222	28557.1313	35133.0263	86.3578	28557.1312	35133.0258	86.3577	-0.1	-0.5	-0.1	-0.4	0.3	-0.1
IBB223	28554.5731	35131.7356	86.2602	28554.573	35131.7349	86.2602	-0.1	-0.7	0.0	-0.6	0.4	0.0
IBB224	28552.1401	35130.4449	86.1784	28552.1403	35130.4444	86.1785	0.2	-0.5	0.1	-0.5	0.1	0.1
IBB225	28549.6782	35129.0921	86.1048	28549.6783	35129.0914	86.1048	0.1	-0.7	0.0	-0.7	0.2	0.0
IBB226	28546.5251	35127.5713	85.9948	28546.5251	35127.5711	85.9952	0.0	-0.2	0.4	-0.2	0.1	0.4
IBB227	28544.0123	35126.3439	85.9155	28544.0122	35126.3436	85.916	-0.1	-0.3	0.5	-0.2	0.2	0.5
IBB228	28541.4802	35125.1182	85.8325	28541.4802	35125.1179	85.8326	0.0	-0.3	0.1	-0.3	0.1	0.1
IBB229	28538.9897	35123.8715	85.7522	28538.9896	35123.8709	85.7522	-0.1	-0.6	0.0	-0.5	0.4	0.0
IBB230	28535.8784	35122.3253	85.6517	28535.8785	35122.325	85.652	0.1	-0.3	0.3	-0.3	0.0	0.3
IBB231	28533.1807	35121.3107	85.556	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
IBB232	28530.1887	35119.8195	85.4679	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
IBB233	28528.6229	35119.3744	85.4008	28528.6219	35119.3742	85.4008	-1.0	-0.2	0.0	0.3	1.0	0.0
IBB234	28525.4351	35118.0821	85.2951	28525.4341	35118.0824	85.2948	-1.0	0.3	-0.3	0.7	0.7	-0.3
IBB235	28522.2627	35116.7925	85.1936	28522.2619	35116.7922	85.1935	-0.8	-0.3	-0.1	0.1	0.8	-0.1
IBB236	28520.1509	35116.0309	85.1209	28520.1501	35116.0309	85.1208	-0.8	0.0	-0.1	0.4	0.7	-0.1
IBB237	28517.4998	35115.0216	85.0414	28517.4992	35115.0218	85.0409	-0.6	0.2	-0.5	0.5	0.4	-0.5
IBB238	28514.7117	35114.0246	84.9568	28514.711	35114.0243	84.9567	-0.7	-0.3	-0.1	0.1	0.8	-0.1
IBB239	28510.5857	35112.5004	84.8222	28510.5848	35112.5005	84.8222	-0.9	0.1	0.0	0.5	0.8	0.0
IBB240	28508.7501	35111.9691	84.7628	28508.7494	35111.9689	84.7625	-0.7	-0.2	-0.3	0.1	0.7	-0.3
IBB241	28506.7499	35111.2929	84.7021	28506.7494	35111.2929	84.7016	-0.5	0.0	-0.5	0.2	0.4	-0.5
IBB242	28503.3926	35110.2021	84.5947	28503.392	35110.202	84.5939	-0.6	-0.1	-0.8	0.2	0.6	-0.8
IBB243	28500.6997	35109.3505	84.5062	28500.6995	35109.3508	84.5056	-0.2	0.3	-0.6	0.4	0.0	-0.6
IBB244	28497.3873	35108.3362	84.4023	28497.3867	35108.3365	84.4021	-0.6	0.3	-0.2	0.5	0.4	-0.2
IBB245	28494.577	35107.5261	84.3058	28494.5767	35107.5261	84.3057	-0.3	0.0	-0.1	0.1	0.3	-0.1
IBB246	28491.7926	35106.6355	84.2196	28491.7927	35106.6356	84.2197	0.1	0.1	0.1	0.0	-0.1	0.1
IBB247	28489.2605	35105.9666	84.146	28489.2604	35105.9671	84.1459	-0.1	0.5	-0.1	0.5	-0.1	-0.1
IBB248	28486.3805	35105.145	84.0604	28486.3805	35105.1454	84.0606	0.0	0.4	0.2	0.4	-0.2	0.2
IBB249	28483.833	35104.4304	83.9885	28483.833	35104.4308	83.9886	0.0	0.4	0.1	0.4	-0.2	0.1
IBB250	28480.2694	35103.4519	83.8819	28480.2696	35103.4523	83.8823	0.2	0.4	0.4	0.3	-0.4	0.4
IBB251	28477.5795	35102.7062	83.7977	28477.5794	35102.7065	83.7982	-0.1	0.3	0.5	0.3	0.0	0.5
IBB252	28474.896	35102.0254	83.712	28474.8964	35102.026	83.7123	0.4	0.6	0.3	0.3	-0.6	0.3
IBB253	28473.0264	35101.5515	83.6575	28473.0267	35101.552	83.6583	0.3	0.5	0.8	0.3	-0.5	0.8
IBB254	28470.9988	35101.0372	83.5961	28470.9989	35101.0376	83.5966	0.1	0.4	0.5	0.3	-0.3	0.5
IBB255	28468.0692	35100.2928	83.507	28468.0695	35100.2931	83.5074	0.3	0.3	0.4	0.1	-0.4	0.4
IBB256	28462.8154	35098.9464	83.3481	28462.8159	35098.9467	83.349	0.5	0.3	0.9	0.0	-0.6	0.9
IBB257	28458.0112	35097.7767	83.2034	28458.0113	35097.777	83.2046	0.1	0.3	1.2	0.2	-0.2	1.2
IBB258	28454.424	35096.9073	83.0929	28454.4242	35096.9074	83.0938	0.2	0.1	0.9	0.0	-0.2	0.9
IBB259	28449.7025	35095.698	82.9467	28449.7026	35095.6981	82.9472	0.1	0.1	0.5	0.0	-0.1	0.5
IBB260	28444.9178	35094.5445	82.7976	28444.9183	35094.5443	82.7983	0.5	-0.2	0.7	-0.4	-0.4	0.7
IBC01	28615.0532	35174.7295	93.0946	28615.0536	35174.7295	93.0951	0.4	0.0	0.5	-0.2	-0.4	0.5
IBC02	28612.2372	35172.2027	93.0044	28612.2376	35172.2031	93.0049	0.4	0.4	0.5	0.2	-0.5	0.5
IBC03	28608.547	35169.003	92.8474	28608.5474	35169.0035	92.8479	0.4	0.5	0.5	0.3	-0.6	0.5
IBC04	28605.1541	35166.1609	92.6821	28605.1544	35166.1613	92.6822	0.3	0.4	0.1	0.2	-0.5	0.1
IBC05	28601.5041	35163.1739	92.5228	28601.5046	35163.174	92.5229	0.5	0.1	0.1	-0.1	-0.5	0.1
IBC06	28598.6495	35160.8835	92.4086	28598.6502	35160.884	92.4089	0.7	0.5	0.3	0.1	-0.9	0.3
IBC07	28595.7007	35158.585	92.3269	28595.7009	35158.5852	92.3271	0.2	0.2	0.2	0.1	-0.3	0.2
IBC08	28593.6565	35157.0294	92.2633	28593.6569	35157.0301	92.2639	0.4	0.7	0.6	0.4	-0.7	0.6
IBC09	28591.4702	35155.3163	92.203	28591.4705	35155.3169	92.2035	0.3	0.6	0.5	0.4	-0.5	0.5
IBC10	28589.1233	35153.6962	92.1235	28589.1231	35153.6965	92.1237	-0.2	0.3	0.2	0.4	0.0	0.2
IBC11	28586.8392	35152.0547	92.0414	28586.839	35152.055	92.0418	-0.2	0.3	0.4	0.4	0.0	0.4
IBC12	28584.3369	35150.2946	91.9307	28584.336	35150.2949	91.9314	-0.9	0.3	0.7	0.7	0.7	0.7
IBC13	28582.2206	35148.8288	91.8379	28582.2201	35148.8289	91.8382	-0.5	0.1	0.3	0.3	0.4	0.3
IBC14	28579.5107	35147.0043	91.7364	28579.5099	35147.0044	91.7368	-0.8	0.1	0.4	0.5	0.7	0.4
IBC15	28576.5752	35145.0649	91.635	28576.5748	35145.0652	91.6355	-0.4	0.3	0.5	0.5	0.2	0.5
IBC16	28573.0966	35142.94	91.5014	28573.0955	35142.9402	91.502	-1.1	0.2	0.6	0.7	0.9	0.6
IBC17	28570.275	35141.0667	91.3929	28570.2743	35141.0668	91.3935	-0.7	0.1	0.6	0.4	0.6	0.6
IBC18	28567.0592	35139.1125	91.2701	28567.0581	35139.1128	91.2711	-1.1	0.3	1.0	0.8	0.8	1.0
IBC19	28565.2744	35138.0548	91.1968	28565.2734	35138.0549	91.1969	-1.0	0.1	0.1	0.5	0.8	0.1
IBC20	28562.8651	35136.6499	91.1072	28562.8646	35136.6502	91.1073	-0.5	0.3	0.1	0.5	0.3	0.1
IBC21	28559.8127	35134.8979	91.012	28559.8121	35134.8978	91.0115	-0.6	-0.1	-0.5	0.2	0.6	-0.5
IBC22	28557.3566	35133.5272	90.9276	28557.3561	35133.527	90.9273	-0.5	-0.2	-0.3	0.1	0.5	-0.3
IBC23	28554.7306	35132.0813	90.8473	28554.7304	35132.0812	90.8457	-0.2	-0.1	-1.6	0.0	0.2	-1.6
IBC24	28552.3858	35130.5057	90.7742	28552.3853	35130.5055	90.7737	-0.5	-0.2	-0.5	0.1	0.5	-0.5
IBC25	28549.1725	35129.144	90.6608	28549.1721	35129.1438	90.6595	-0.4	-0.2	-1.3	0.0	0.4	-1.3
IBC26	28546.6804	35127.8886	90.5799	28546.6802	35127.8884	90.5781	-0.2	-0.2	-1.8	-0.1	0.3	-1.8
IBC27	28543.5016	35126.3164	90.4698	28543.5016	35126.3155	90.4675	0.0	-0.9	-2.3	-0.8	0.4	-2.3
IBC28	28540.9777	35125.0993	90.378	28540.9784	35125.1002	90.3761	0.7	0.9	-1.9	-1.1	0.2	-1.9
IBC29	28538.555	35123.6654	90.2992	28538.5551	35123.6646	90.2969	0.1	-0.8	-2.3	-0.8	0.3	-2.3
IBC30	28536.5582	35123.0588	90.2221	28536.5583	35123.0577	90.2202	0.1	-1.1	-1.9	-1.0	0.4	-1.9
IBC31	28533.3427	35121.6372	90.1237	28533.3426	35121.6362	90.1222	-0.1	-1.0	-1.5	-0.8	0.5	-1.5
IBC32	28530.7886	35120.5277	90.0515	28530.7889	35120.5271	90.0505	0.3	-0.6	-1.0	-0.7	0.0	-1.0
IBC33	28528.6421	35119.6251	89.9952	28528.6421	35119.6248	89.9944	0.0	-0.3	-0.8	-0.3	0.1	-0.8
IBC34	28525.4263	35118.3066	89.8973	28525.4256	35118.3063	89.8966	-0.7	-0.3	-0.7	0.1	0.8	-0.7
IBC35	28522.3275	35117.0605	89.7988	28522.3268	35117.0596	89.7979	-0.7	-0.9	-0.9	-0.5	1.0	-0.9
IBC36	28520.3925	35116.313	89.7399	28520.3923	35116.3121	89.7387	-0.2	-0.9	-1.2	-0.7	0.6	-1.2
IBC37	28517.5708	35115.2537	89.653	28517.5707	35115.2518	89.6513	-0.1	-1.9	-1.7	-1.6	1.0	-1.7
IBC38	28514.9355	35114.3115	89.5645	28514.935277306	35114.3093211832	89.5625	-0.2	-2.2	-2.0	-1.8	1.2	-2.0
IBC39	28512.7943	35113.2586	89.5052	28512.7944163146	35113.2563085878	89.503	0.1	-2.3	-2.2	-2.1	1.0	-2.2
IBC40	28508.7351	35112.1741	89.3491	28508.7354858189	35112.1722522901	89.3468	0.4	-1.8	-2.3	-1.8	0.5	-2.3
IBC41	28507.0876	35111.3217	89.3051	28507.0881695043	35111.3195437023	89.3025	0.6	-2.2	-2.6	-2.2	0.5	-2.6
IBC42	28503.4876	35110.141	89.1884	28503.4878	35110.1407	89.1869	0.2	-0.3	-1.5	-0.4	0.0	-1.5
IBC43	28500.6101	35109.2273	89.105	28500.6102	35109.2275	89.1038	0.1	0.2	-1.2	0.1	-0.2	-1.2
IBC44	28497.5453	35108.4651	88.9995	28497.5451	35108.4653	88.9984	-0.2	0.2	-1.1	0.3	0.1	-1.1
IBC45	28494.7137	35107.968	88.887	28494.7137	35107.9683	88.8861	0.0	0.3	-0.9	0.3	-0.1	-0.9
IBC46	28491.226	35106.9994	88.7717	28491.226	35106.9999	88.7712	0.0	0.5	-0.5	0.4	-0.2	-0.5
IBC47	28489.1857	35106.1595	88.7306	28489.1861	35106.1599	88.7301	0.4	0.4	-0.5	0.2	-0.5	-0.5
IBC48	28486.7067	35105.4652	88.6467	28486.7072	35105.4655	88.6464	0.5	0.3	-0.3	0.0	-0.6	-0.3
IBC49	28483.825	35104.5396	88.5639	28483.8254	35104.5401	88.5638	0.4	0.5	-0.1	0.3	-0.6	-0.1
IBC50	28480.5162	35103.7003	88.4698	28480.5164	35103.7007	88.47	0.2	0.4	0.2	0.3	-0.4	0.2
IBC51	28477.7992	35102.9869	88.3946	28477.7993	35102.9871	88.3952	0.1	0.2	0.6	0.1	-0.2	0.6
IBC52	28475.0785	35102.2568	88.3083	28475.0788	35102.2573	88.3089	0.3	0.5	0.6	0.3	-0.5	0.6
IBC53	28472.9937	35101.5964	88.2453	28472.9944	35101.5968	88.2463	0.7	0.4	1.0	0.0	-0.8	1.0
IBC54	28471.0176	35101.2071	88.1723	28471.0178	35101.2075	88.1727	0.2	0.4	0.4	0.3	-0.4	0.4
IBC55	28467.7666	35100.2089	88.0875	28467.7669	35100.2093	88.0886	0.3	0.4	1.1	0.2	-0.5	1.1
IBC56	28462.8678	35099.1631	87.9242	28462.8683	35099.1634	87.925	0.5	0.3	0.8	0.0	-0.6	0.8
IBC57	28457.8964	35097.6602	87.7948	28457.8969	35097.6606	87.7957	0.5	0.4	0.9	0.1	-0.6	0.9
IBC58	28453.8696	35096.7476	87.6707	28453.8694	35096.7475	87.672	-0.2	-0.1	1.3	0.0	0.2	1.3
IBC59	28449.286	35095.5754	87.5263	28449.2863	35095.5756	87.5275	0.3	0.2	1.2	0.0	-0.4	1.2
IBC60	28443.7948	35094.511	87.3423	28443.7952	35094.5113	87.3433	0.4	0.3	1.0	0.1	-0.5	1.0
IBL01	28617.4778	35173.1734	88.978	28617.478	35173.1733	88.978	0.2	-0.1	0.0	-0.2	-0.1	0.0
IBL02	28612.6896	35168.8935	88.8395	28612.6898	35168.8935	88.8397	0.2	0.0	0.2	-0.1	-0.2	0.2
IBL03	28609.3134	35165.981	88.6951	28609.3139	35165.9812	88.6952	0.5	0.2	0.1	-0.1	-0.5	0.1
IBL04	28605.1651	35162.526	88.4911	28605.1659	35162.5263	88.4912	0.8	0.3	0.1	-0.1	-0.8	0.1
IBL05	28601.6805	35159.7154	88.3446	28601.6812	35159.7158	88.3447	0.7	0.4	0.1	0.0	-0.8	0.1
IBL06	28599.4572	35157.9588	88.2557	28599.4572	35157.9589	88.2558	0.0	0.1	0.1	0.1	0.0	0.1
IBL07	28597.3152	35156.2951	88.1937	28597.3156	35156.2952	88.194	0.4	0.1	0.3	-0.1	-0.4	0.3
IBL08	28594.5948	35154.2419	88.0952	28594.5954	35154.2421	88.0952	0.6	0.2	0.0	-0.1	-0.6	0.0
IBL09	28592.312	35152.5153	88.0857	28592.3123	35152.5155	88.0859	0.3	0.2	0.2	0.0	-0.4	0.2
IBL10	28590.2833	35151.5621	87.5824	28590.2837	35151.5624	87.5823	0.4	0.3	-0.1	0.1	-0.5	-0.1
IBL11	28585.4329	35147.308	89.4859	28585.4325	35147.3081	89.4861	-0.4	0.1	0.2	0.3	0.3	0.2
IBL12	28584.0637	35146.6657	87.7812	28584.0633	35146.6655	87.7813	-0.4	-0.2	0.1	0.0	0.4	0.1
IBL13	28581.7393	35145.0844	87.7357	28581.7386	35145.0841	87.7357	-0.7	-0.3	0.0	0.1	0.8	0.0
IBL14	28579.3855	35143.546	87.6074	28579.385	35143.5459	87.6077	-0.5	-0.1	0.3	0.1	0.5	0.3
IBL15	28577.0982	35142.0454	87.5352	28577.0976	35142.0453	87.5355	-0.6	-0.1	0.3	0.2	0.6	0.3
IBL16	28573.7318	35139.9329	87.3666	28573.7311	35139.9328	87.367	-0.7	-0.1	0.4	0.2	0.7	0.4
IBL17	28571.3949	35138.4676	87.2956	28571.3941	35138.4674	87.2961	-0.8	-0.2	0.5	0.2	0.8	0.5
IBL18	28569.8014	35137.4743	87.2769	28569.801	35137.4741	87.2774	-0.4	-0.2	0.5	0.0	0.4	0.5
IBL19	28567.7894	35136.301	87.154	28567.7891	35136.3012	87.1544	-0.3	0.2	0.4	0.3	0.2	0.4
IBL20	28565.3105	35134.7943	87.1326	28565.3102	35134.7944	87.1326	-0.3	0.1	0.0	0.2	0.2	0.0
IBL21	28562.8601	35133.4003	87.0025	28562.8602	35133.4005	87.003	0.1	0.2	0.5	0.1	-0.2	0.5
IBL22	28559.6444	35131.5401	86.9694	28559.6441	35131.5398	86.969	-0.3	-0.3	-0.4	-0.1	0.4	-0.4
IBL23	28557.2267	35130.205	86.8909	28557.2267	35130.2044	86.8905	0.0	-0.6	-0.4	-0.5	0.3	-0.4
IBL24	28554.7332	35128.8487	86.8259	28554.733	35128.8482	86.8256	-0.2	-0.5	-0.3	-0.4	0.4	-0.3
IBL25	28552.1776	35127.5797	86.5921	28552.1777	35127.5791	86.5914	0.1	-0.6	-0.7	-0.6	0.2	-0.7
IBL26	28549.0213	35125.9008	86.5993	28549.0214	35125.8997	86.5988	0.1	-1.1	-0.5	-1.0	0.4	-0.5
IBL27	28546.0952	35124.4731	86.4512	28546.0956	35124.4722	86.4509	0.4	-0.9	-0.3	-1.0	0.1	-0.3
IBL28	28543.4999	35123.2529	86.2885	28543.5004	35123.2515	86.2871	0.5	-1.4	-1.4	-1.5	0.2	-1.4
IBL29	28540.1046	35121.61	86.2321	28540.1052	35121.609	86.2319	0.6	-1.0	-0.2	-1.2	-0.1	-0.2
IBL30	28537.703	35120.5159	86.1397	28537.7032	35120.5145	86.1395	0.2	-1.4	-0.2	-1.3	0.5	-0.2
IBL31	28534.9324	35119.2741	86.06	28534.9328	35119.2729	86.0595	0.4	-1.2	-0.5	-1.2	0.2	-0.5
IBL32	28531.8194	35117.9111	85.9785	28531.8195	35117.9104	85.979	0.1	-0.7	0.5	-0.7	0.2	0.5
IBL33	28529.5695	35116.9751	85.9167	28529.5685	35116.9749	85.9167	-1.0	-0.2	0.0	0.3	1.0	0.0
IBL34	28527.34	35116.0681	85.8358	28527.339	35116.0682	85.8358	-1.0	0.1	0.0	0.5	0.8	0.0
IBL35	28525.3024	35115.2347	85.7938	28525.3018	35115.2345	85.7936	-0.6	-0.2	-0.2	0.1	0.6	-0.2
